customer_id,last_purchase_date,first_purchase_date,frequency_orders,purchase_lines,monetary_total_spend,total_quantity,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,return_lines,return_invoices,returned_quantity,return_value,unique_products,unique_descriptions,unique_countries,avg_unit_price,max_unit_price,distinct_active_days,active_months,net_spend,return_invoice_ratio,return_value_ratio,avg_gap_days,median_gap_days,max_gap_days,snapshot_date
17708,2010-11-02 08:57:00,2010-10-12 12:13:00,2,39,620.85,297,38,20,59,310.425,148.5,0,0.03389830508474576,0.6440677966101694,0.0,0.0,0.0,0.0,37,37,1,3.3356410256410256,8.5,2,2,620.85,0.0,0.0,20.0,20.0,20.0,2010-12-10
17709,2010-08-26 14:02:00,2010-04-15 14:48:00,4,33,533.56,278,106,132,239,133.39,69.5,0,0.016736401673640166,0.4435146443514644,0.0,0.0,0.0,0.0,31,31,1,4.566363636363636,39.95,4,2,533.56,0.0,0.0,43.666666666666664,18.0,102.0,2010-12-10
17710,2010-10-12 07:49:00,2010-10-12 07:49:00,1,20,293.5,158,59,0,59,293.5,158.0,1,0.01694915254237288,1.0,0.0,0.0,0.0,0.0,20,20,1,4.0085,16.95,1,1,293.5,0.0,0.0,59.0,59.0,59.0,2010-12-10
17713,2010-11-22 16:50:00,2010-06-09 09:33:00,4,76,1198.09,989,18,166,184,299.5225,247.25,0,0.021739130434782608,0.09782608695652174,0.0,0.0,0.0,0.0,55,55,1,2.8776315789473683,24.95,4,4,1198.09,0.0,0.0,55.333333333333336,61.0,69.0,2010-12-10
17714,2010-10-11 08:30:00,2010-07-14 10:41:00,4,71,1257.18,516,60,88,149,314.295,129.0,0,0.026845637583892617,0.40268456375838924,4.0,4.0,18.0,33.599999999999994,60,60,1,4.763661971830985,18.95,4,3,1223.5800000000002,1.0,0.026726483081181685,29.333333333333332,29.0,45.0,2010-12-10
17715,2010-04-26 12:17:00,2010-04-26 12:17:00,1,1,163.2,192,228,0,228,163.2,192.0,1,0.0043859649122807015,1.0,0.0,0.0,0.0,0.0,1,1,1,0.85,0.85,1,1,163.2,0.0,0.0,228.0,228.0,228.0,2010-12-10
17716,2010-11-08 10:45:00,2009-12-02 17:18:00,13,356,10300.98,5747,32,340,373,792.3830769230769,442.0769230769231,0,0.03485254691689008,0.08579088471849866,4.0,2.0,47.0,135.45,208,209,1,2.852724719101124,18.95,11,9,10165.529999999999,0.15384615384615385,0.013149234344693417,27.916666666666668,24.0,92.0,2010-12-10
17717,2010-10-14 12:54:00,2010-10-14 12:54:00,1,26,376.92,344,57,0,57,376.92,344.0,1,0.017543859649122806,1.0,0.0,0.0,0.0,0.0,26,26,1,1.8615384615384616,9.95,1,1,376.92,0.0,0.0,57.0,57.0,57.0,2010-12-10
17718,2010-03-05 08:01:00,2010-03-05 08:01:00,1,17,299.83,191,280,0,280,299.83,191.0,1,0.0035714285714285713,1.0,1.0,1.0,36.0,52.199999999999996,17,17,1,2.6411764705882352,7.49,1,1,247.63,1.0,0.17409865590501283,280.0,280.0,280.0,2010-12-10
17720,2010-12-07 10:43:00,2010-05-10 09:58:00,7,83,1572.97,1037,3,211,214,224.71,148.14285714285714,0,0.03271028037383177,0.014018691588785047,3.0,2.0,5.0,53.849999999999994,62,62,1,3.6022891566265063,16.95,7,7,1519.1200000000001,0.2857142857142857,0.034234600787046154,34.666666666666664,38.0,66.0,2010-12-10
17721,2010-02-18 15:18:00,2010-02-18 15:18:00,1,11,307.21000000000004,107,295,0,295,307.21000000000004,107.0,1,0.003389830508474576,1.0,0.0,0.0,0.0,0.0,11,11,1,4.173636363636364,7.49,1,1,307.21000000000004,0.0,0.0,295.0,295.0,295.0,2010-12-10
17722,2010-12-08 12:41:00,2010-11-29 09:44:00,2,104,2006.32,1342,2,9,11,1003.16,671.0,0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,101,101,1,2.6250961538461537,16.95,2,2,2006.32,0.0,0.0,9.0,9.0,9.0,2010-12-10
17723,2010-11-29 10:35:00,2010-11-29 10:35:00,1,2,102.0,120,11,0,11,102.0,120.0,1,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,2,2,1,0.85,0.85,1,1,102.0,0.0,0.0,11.0,11.0,11.0,2010-12-10
17726,2010-11-09 13:37:00,2010-01-26 14:58:00,7,64,1092.06,444,31,286,318,156.00857142857143,63.42857142857143,0,0.0220125786163522,0.09748427672955975,1.0,1.0,2.0,2.5,52,53,1,3.47,12.75,7,6,1089.56,0.14285714285714285,0.002289251506327491,47.5,31.5,139.0,2010-12-10
17728,2010-10-31 15:50:00,2010-09-12 14:58:00,2,79,1362.75,677,40,49,89,681.375,338.5,0,0.02247191011235955,0.449438202247191,3.0,1.0,4.0,17.3,79,79,1,3.6556962025316455,16.95,2,2,1345.45,0.5,0.012694918363603008,49.0,49.0,49.0,2010-12-10
17729,2010-04-22 15:03:00,2010-04-22 15:03:00,1,23,438.65000000000003,247,232,0,232,438.65000000000003,247.0,1,0.004310344827586207,1.0,0.0,0.0,0.0,0.0,23,23,1,3.067391304347826,16.95,1,1,438.65000000000003,0.0,0.0,232.0,232.0,232.0,2010-12-10
17730,2010-11-22 12:26:00,2010-04-29 11:48:00,7,96,2475.32,1724,18,207,225,353.6171428571429,246.28571428571428,0,0.03111111111111111,0.08,1.0,1.0,8.0,6.8,75,75,1,1.8117708333333333,7.95,6,6,2468.52,0.14285714285714285,0.002747119564339156,34.0,33.5,63.0,2010-12-10
17731,2010-03-28 12:43:00,2010-02-09 12:37:00,2,32,468.88,214,257,47,304,234.44,107.0,0,0.006578947368421052,0.8453947368421053,0.0,0.0,0.0,0.0,30,30,1,2.9771875,7.95,2,2,468.88,0.0,0.0,47.0,47.0,47.0,2010-12-10
17732,2010-12-02 09:29:00,2010-08-09 08:41:00,8,122,2166.42,1058,8,115,123,270.8025,132.25,0,0.06504065040650407,0.06504065040650407,3.0,2.0,6.0,22.25,90,92,1,4.515081967213115,21.95,7,5,2144.17,0.25,0.010270400014770913,16.142857142857142,14.0,28.0,2010-12-10
17734,2010-07-02 10:01:00,2010-03-07 13:55:00,3,43,741.69,319,161,116,278,247.23000000000002,106.33333333333333,0,0.01079136690647482,0.579136690647482,0.0,0.0,0.0,0.0,40,40,1,3.607906976744186,16.95,3,3,741.69,0.0,0.0,57.5,57.5,81.0,2010-12-10
17735,2010-12-07 10:32:00,2010-07-30 13:25:00,8,206,4134.91,2462,3,129,133,516.86375,307.75,0,0.06015037593984962,0.022556390977443608,5.0,3.0,29.0,82.35,139,139,1,3.4466504854368933,165.0,8,5,4052.56,0.375,0.019915790186485316,17.857142857142858,18.0,33.0,2010-12-10
17738,2010-11-09 14:24:00,2010-03-19 10:07:00,9,133,2304.51,1747,31,235,266,256.0566666666667,194.11111111111111,0,0.03383458646616541,0.11654135338345864,1.0,1.0,6.0,22.5,103,105,1,2.29187969924812,12.75,6,6,2282.01,0.1111111111111111,0.009763463816603094,29.125,20.0,107.0,2010-12-10
17739,2010-11-30 09:52:00,2009-12-07 10:48:00,11,102,4939.24,1474,10,357,368,449.02181818181816,134.0,0,0.029891304347826088,0.02717391304347826,2.0,1.0,3.0,7.15,44,52,1,4.043235294117648,12.75,11,9,4932.09,0.09090909090909091,0.0014475911273799209,35.5,35.5,69.0,2010-12-10
17740,2010-11-15 16:33:00,2010-01-11 13:11:00,6,9,426.9,222,25,308,333,71.14999999999999,37.0,0,0.018018018018018018,0.07507507507507508,0.0,0.0,0.0,0.0,5,5,1,2.192222222222222,3.75,6,5,426.9,0.0,0.0,61.2,50.0,137.0,2010-12-10
17741,2010-10-29 11:59:00,2010-05-28 12:11:00,2,6,101.1,114,42,153,196,50.55,57.0,0,0.01020408163265306,0.21428571428571427,0.0,0.0,0.0,0.0,6,6,1,1.1333333333333333,1.95,2,2,101.1,0.0,0.0,153.0,153.0,153.0,2010-12-10
17742,2010-10-07 15:03:00,2009-12-01 13:16:00,9,70,1743.3700000000001,564,64,310,374,193.70777777777778,62.666666666666664,0,0.02406417112299465,0.1711229946524064,0.0,0.0,0.0,0.0,46,46,1,7.501571428571428,45.95,9,9,1743.3700000000001,0.0,0.0,38.25,37.5,69.0,2010-12-10
17743,2010-09-17 14:54:00,2010-09-17 14:54:00,1,3,229.2,96,84,0,84,229.2,96.0,1,0.011904761904761904,1.0,2.0,1.0,13.0,20.349999999999998,3,3,1,2.45,2.95,1,1,208.85,1.0,0.0887870855148342,84.0,84.0,84.0,2010-12-10
17744,2010-11-24 09:34:00,2010-11-24 09:34:00,1,15,326.74,414,16,0,16,326.74,414.0,1,0.0625,1.0,0.0,0.0,0.0,0.0,15,15,1,1.1520000000000001,2.95,1,1,326.74,0.0,0.0,16.0,16.0,16.0,2010-12-10
17745,2010-08-19 12:30:00,2010-06-02 09:03:00,2,28,600.34,164,113,78,191,300.17,82.0,0,0.010471204188481676,0.5916230366492147,0.0,0.0,0.0,0.0,27,27,1,6.6207142857142856,19.95,2,2,600.34,0.0,0.0,78.0,78.0,78.0,2010-12-10
17746,2010-08-25 13:31:00,2010-04-08 12:54:00,3,30,793.9300000000001,659,107,139,246,264.6433333333334,219.66666666666666,0,0.012195121951219513,0.4349593495934959,2.0,2.0,26.0,19.3,28,28,1,2.539,12.75,2,2,774.6300000000001,0.6666666666666666,0.024309447936216037,69.5,69.5,139.0,2010-12-10
17748,2010-06-30 13:49:00,2010-06-30 13:49:00,1,17,358.15,111,163,0,163,358.15,111.0,1,0.006134969325153374,1.0,0.0,0.0,0.0,0.0,17,17,1,4.497058823529412,12.75,1,1,358.15,0.0,0.0,163.0,163.0,163.0,2010-12-10
17749,2010-06-11 14:56:00,2010-06-11 14:56:00,1,22,351.66,126,182,0,182,351.66,126.0,1,0.005494505494505495,1.0,0.0,0.0,0.0,0.0,22,22,1,6.057272727272727,12.75,1,1,351.66,0.0,0.0,182.0,182.0,182.0,2010-12-10
17751,2010-10-14 13:57:00,2010-10-14 13:57:00,1,32,157.85999999999999,147,57,0,57,157.85999999999999,147.0,1,0.017543859649122806,1.0,0.0,0.0,0.0,0.0,31,31,1,2.1071875,12.75,1,1,157.85999999999999,0.0,0.0,57.0,57.0,57.0,2010-12-10
17753,2010-09-01 15:49:00,2010-01-06 14:20:00,4,69,382.06,124,100,238,338,95.515,31.0,0,0.011834319526627219,0.2958579881656805,1.0,1.0,2.0,2.5,63,63,1,2.8657971014492754,9.95,3,3,379.56,0.25,0.006543474846882689,79.0,15.0,222.0,2010-12-10
17754,2010-11-30 11:31:00,2009-12-11 15:52:00,8,134,2786.57,2550,10,353,364,348.32125,318.75,0,0.02197802197802198,0.027472527472527472,3.0,2.0,18.0,35.8,117,119,1,1.4304477611940298,8.5,7,6,2750.77,0.25,0.012847335613316729,50.142857142857146,40.0,111.0,2010-12-10
17756,2010-11-29 12:20:00,2010-11-10 12:54:00,3,84,728.75,399,11,18,30,242.91666666666666,133.0,0,0.1,0.36666666666666664,0.0,0.0,0.0,0.0,54,54,1,2.7920238095238097,10.75,3,1,728.75,0.0,0.0,8.5,8.5,9.0,2010-12-10
17757,2010-12-06 13:41:00,2010-01-13 15:56:00,28,559,3773.11,1833,4,326,331,134.7539285714286,65.46428571428571,0,0.08459214501510574,0.012084592145015106,4.0,3.0,55.0,59.81,243,266,1,2.895080500894454,12.75,27,12,3713.3,0.10714285714285714,0.01585164492951438,11.666666666666666,8.0,34.0,2010-12-10
17758,2010-10-08 12:08:00,2010-05-20 13:18:00,4,124,1555.83,1145,63,140,204,388.9575,286.25,0,0.0196078431372549,0.3088235294117647,0.0,0.0,0.0,0.0,121,121,1,2.5166935483870967,12.75,4,2,1555.83,0.0,0.0,46.666666666666664,1.0,138.0,2010-12-10
17759,2010-11-11 15:09:00,2010-05-05 11:40:00,2,43,441.92,268,29,190,219,220.96,134.0,0,0.0091324200913242,0.1324200913242009,0.0,0.0,0.0,0.0,41,41,1,2.506744186046512,12.75,2,2,441.92,0.0,0.0,190.0,190.0,190.0,2010-12-10
17760,2010-12-01 15:08:00,2010-02-28 12:15:00,5,51,631.34,457,9,276,285,126.268,91.4,0,0.017543859649122806,0.031578947368421054,1.0,1.0,1.0,7.25,44,44,1,2.719411764705882,12.75,4,4,624.09,0.2,0.011483511261760698,68.75,32.0,211.0,2010-12-10
17762,2010-09-09 17:40:00,2010-09-09 17:40:00,1,17,129.75,129,92,0,92,129.75,129.0,1,0.010869565217391304,1.0,0.0,0.0,0.0,0.0,16,16,1,1.918235294117647,4.25,1,1,129.75,0.0,0.0,92.0,92.0,92.0,2010-12-10
17763,2010-02-24 13:34:00,2010-02-18 14:32:00,3,13,71.15,29,289,5,295,23.71666666666667,9.666666666666666,0,0.010169491525423728,0.9796610169491525,6.0,1.0,14.0,35.0,11,11,1,3.1884615384615387,9.95,2,1,36.150000000000006,0.3333333333333333,0.4919184820801124,2.5,2.5,5.0,2010-12-10
17764,2010-11-02 17:12:00,2009-12-03 14:28:00,3,78,741.02,323,38,334,372,247.00666666666666,107.66666666666667,0,0.008064516129032258,0.10215053763440861,0.0,0.0,0.0,0.0,66,67,1,3.0075641025641024,15.95,3,3,741.02,0.0,0.0,167.0,167.0,196.0,2010-12-10
17765,2010-09-17 12:45:00,2010-09-17 12:45:00,1,25,156.37,52,84,0,84,156.37,52.0,1,0.011904761904761904,1.0,0.0,0.0,0.0,0.0,22,22,1,4.1888,39.95,1,1,156.37,0.0,0.0,84.0,84.0,84.0,2010-12-10
17766,2010-11-23 14:29:00,2010-11-23 14:17:00,2,22,299.61,155,17,0,17,149.805,77.5,0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,21,21,1,2.8645454545454547,9.95,1,1,299.61,0.0,0.0,0.0,0.0,0.0,2010-12-10
17767,2010-10-25 16:22:00,2010-10-25 16:22:00,1,18,141.85,70,46,0,46,141.85,70.0,1,0.021739130434782608,1.0,0.0,0.0,0.0,0.0,18,18,1,2.3444444444444446,4.25,1,1,141.85,0.0,0.0,46.0,46.0,46.0,2010-12-10
17768,2010-11-17 13:42:00,2009-12-02 12:26:00,4,84,1210.83,1217,23,350,373,302.7075,304.25,0,0.010723860589812333,0.06166219839142091,1.0,1.0,1.0,4.95,69,69,1,2.240595238095238,14.95,3,3,1205.8799999999999,0.25,0.0040881048536953995,116.33333333333333,57.0,292.0,2010-12-10
17769,2010-11-21 12:11:00,2010-01-19 11:33:00,7,279,3095.95,1307,19,306,325,442.2785714285714,186.71428571428572,0,0.021538461538461538,0.05846153846153846,9.0,2.0,44.0,71.07,195,201,1,3.1426523297491036,14.95,7,7,3024.8799999999997,0.2857142857142857,0.02295579708974628,50.333333333333336,38.0,125.0,2010-12-10
17771,2010-09-29 16:35:00,2010-04-29 13:21:00,2,15,141.6,86,72,153,225,70.8,43.0,0,0.008888888888888889,0.32,0.0,0.0,0.0,0.0,14,14,1,3.746,16.95,2,2,141.6,0.0,0.0,153.0,153.0,153.0,2010-12-10
17772,2010-11-12 11:31:00,2010-11-12 11:31:00,1,46,187.3,58,28,0,28,187.3,58.0,1,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,45,45,1,3.2065217391304346,12.75,1,1,187.3,0.0,0.0,28.0,28.0,28.0,2010-12-10
17773,2010-07-13 14:07:00,2010-01-18 14:32:00,2,55,575.37,254,150,175,326,287.685,127.0,0,0.006134969325153374,0.4601226993865031,0.0,0.0,0.0,0.0,48,48,1,3.1116363636363635,9.95,2,2,575.37,0.0,0.0,175.0,175.0,175.0,2010-12-10
17774,2010-11-07 12:31:00,2010-02-08 16:06:00,5,243,2059.1,1075,33,271,305,411.82,215.0,0,0.01639344262295082,0.10819672131147541,1.0,1.0,1.0,3.49,204,205,1,3.1912345679012346,15.95,5,5,2055.61,0.2,0.0016949152542372883,67.25,61.5,111.0,2010-12-10
17776,2010-11-18 12:14:00,2009-12-16 14:59:00,2,79,329.3,270,22,336,359,164.65,135.0,0,0.005571030640668524,0.06128133704735376,1.0,1.0,1.0,6.75,73,74,1,2.3988607594936706,16.95,2,2,322.55,0.5,0.020498026116003643,336.0,336.0,336.0,2010-12-10
17778,2010-02-16 12:44:00,2010-02-16 12:44:00,1,10,197.70000000000002,214,297,0,297,197.70000000000002,214.0,1,0.003367003367003367,1.0,0.0,0.0,0.0,0.0,10,10,1,2.35,3.75,1,1,197.70000000000002,0.0,0.0,297.0,297.0,297.0,2010-12-10
17780,2010-02-10 13:43:00,2010-01-24 11:21:00,3,79,346.56,156,303,17,320,115.52,52.0,0,0.009375,0.946875,0.0,0.0,0.0,0.0,76,76,1,3.158481012658228,8.5,2,2,346.56,0.0,0.0,8.5,8.5,17.0,2010-12-10
17782,2010-11-22 11:15:00,2010-11-22 10:03:00,2,29,679.02,538,18,0,18,339.51,269.0,0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,29,29,1,1.7620689655172415,3.75,1,1,679.02,0.0,0.0,0.0,0.0,0.0,2010-12-10
17783,2010-07-15 12:50:00,2010-07-15 12:50:00,1,24,93.49,84,148,0,148,93.49,84.0,1,0.006756756756756757,1.0,0.0,0.0,0.0,0.0,24,24,1,2.685416666666667,6.95,1,1,93.49,0.0,0.0,148.0,148.0,148.0,2010-12-10
17784,2010-06-07 16:08:00,2010-06-07 16:08:00,1,23,112.86,72,186,0,186,112.86,72.0,1,0.005376344086021506,1.0,0.0,0.0,0.0,0.0,19,19,1,3.0591304347826087,12.75,1,1,112.86,0.0,0.0,186.0,186.0,186.0,2010-12-10
17785,2010-09-20 14:14:00,2010-05-23 13:01:00,2,38,271.44,160,81,120,201,135.72,80.0,0,0.009950248756218905,0.40298507462686567,0.0,0.0,0.0,0.0,38,38,1,2.9028947368421054,12.75,2,2,271.44,0.0,0.0,120.0,120.0,120.0,2010-12-10
17787,2010-12-03 13:43:00,2010-12-03 13:43:00,1,31,736.28,356,7,0,7,736.28,356.0,1,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,30,30,1,3.507096774193548,12.75,1,1,736.28,0.0,0.0,7.0,7.0,7.0,2010-12-10
17789,2010-02-16 13:16:00,2010-02-16 13:16:00,1,15,171.25,125,297,0,297,171.25,125.0,1,0.003367003367003367,1.0,0.0,0.0,0.0,0.0,13,13,1,2.7733333333333334,8.5,1,1,171.25,0.0,0.0,297.0,297.0,297.0,2010-12-10
17790,2010-11-26 10:19:00,2010-06-13 13:30:00,6,113,815.11,552,14,165,180,135.85166666666666,92.0,0,0.03333333333333333,0.07777777777777778,0.0,0.0,0.0,0.0,87,88,1,1.8997345132743362,16.95,6,4,815.11,0.0,0.0,32.6,26.0,87.0,2010-12-10
17792,2010-08-29 14:30:00,2010-08-18 13:08:00,2,52,368.35,149,103,11,114,184.175,74.5,0,0.017543859649122806,0.9035087719298246,0.0,0.0,0.0,0.0,45,45,1,3.4465384615384616,12.75,2,1,368.35,0.0,0.0,11.0,11.0,11.0,2010-12-10
17794,2010-01-22 10:18:00,2010-01-20 12:17:00,2,7,147.3,46,322,1,324,73.65,23.0,0,0.006172839506172839,0.9938271604938271,0.0,0.0,0.0,0.0,7,7,1,4.421428571428572,6.75,2,1,147.3,0.0,0.0,1.0,1.0,1.0,2010-12-10
17796,2010-12-05 12:23:00,2010-10-14 13:37:00,4,141,661.04,199,5,51,57,165.26,49.75,0,0.07017543859649122,0.08771929824561403,0.0,0.0,0.0,0.0,119,119,1,3.6772340425531915,12.75,4,3,661.04,0.0,0.0,17.0,9.0,37.0,2010-12-10
17797,2010-11-09 14:33:00,2009-12-15 14:30:00,5,160,1191.44,588,31,329,360,238.288,117.6,0,0.013888888888888888,0.08611111111111111,0.0,0.0,0.0,0.0,131,132,1,2.7991875,12.75,5,5,1191.44,0.0,0.0,81.75,56.0,173.0,2010-12-10
17798,2010-05-07 11:42:00,2010-05-07 11:42:00,1,44,172.17,136,217,0,217,172.17,136.0,1,0.004608294930875576,1.0,0.0,0.0,0.0,0.0,42,42,1,1.7934090909090907,6.35,1,1,172.17,0.0,0.0,217.0,217.0,217.0,2010-12-10
17799,2010-11-15 13:58:00,2009-12-13 16:03:00,10,500,3207.76,1921,25,336,362,320.776,192.1,0,0.027624309392265192,0.06906077348066299,5.0,2.0,12.0,95.3,308,316,1,2.52066,15.95,8,8,3112.46,0.2,0.029709205177444693,37.0,40.0,62.0,2010-12-10
17801,2010-09-14 14:32:00,2010-01-17 11:31:00,3,81,770.03,820,87,240,327,256.6766666666667,273.3333333333333,0,0.009174311926605505,0.26605504587155965,1.0,1.0,3.0,2.55,66,66,1,1.5719753086419752,6.75,3,3,767.48,0.3333333333333333,0.0033115592898977963,120.0,120.0,142.0,2010-12-10
17802,2010-12-02 13:44:00,2009-12-13 13:39:00,8,396,3761.38,2028,8,354,362,470.1725,253.5,0,0.022099447513812154,0.022099447513812154,12.0,5.0,22.0,104.08000000000001,246,253,1,2.135328282828283,12.75,7,6,3657.3,0.625,0.027670695329905515,50.285714285714285,28.0,126.0,2010-12-10
17803,2010-11-12 13:53:00,2010-11-12 13:53:00,1,27,184.66,98,28,0,28,184.66,98.0,1,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,27,27,1,2.5818518518518516,12.75,1,1,184.66,0.0,0.0,28.0,28.0,28.0,2010-12-10
17804,2010-11-28 14:01:00,2009-12-01 12:22:00,3,91,383.78000000000003,194,12,362,374,127.92666666666668,64.66666666666667,0,0.008021390374331552,0.03208556149732621,0.0,0.0,0.0,0.0,82,85,1,2.7221978021978024,12.75,3,3,383.78000000000003,0.0,0.0,181.0,181.0,206.0,2010-12-10
17805,2010-04-08 14:36:00,2010-04-08 14:36:00,1,1,414.72,648,246,0,246,414.72,648.0,1,0.0040650406504065045,1.0,0.0,0.0,0.0,0.0,1,1,1,0.64,0.64,1,1,414.72,0.0,0.0,246.0,246.0,246.0,2010-12-10
17807,2010-11-09 16:21:00,2010-01-04 14:00:00,3,89,437.87,262,31,309,340,145.95666666666668,87.33333333333333,0,0.008823529411764706,0.09117647058823529,0.0,0.0,0.0,0.0,88,88,1,2.3257303370786517,19.95,3,3,437.87,0.0,0.0,154.5,154.5,184.0,2010-12-10
17808,2010-06-09 10:44:00,2010-05-07 16:26:00,4,33,262.64,143,184,32,217,65.66,35.75,0,0.018433179723502304,0.847926267281106,0.0,0.0,0.0,0.0,29,28,1,2.7081818181818185,12.75,4,2,262.64,0.0,0.0,10.0,8.0,22.0,2010-12-10
17809,2010-12-03 12:43:00,2009-12-02 14:52:00,11,51,5925.4800000000005,1296,7,365,373,538.6800000000001,117.81818181818181,0,0.029490616621983913,0.01876675603217158,1.0,1.0,1.0,4.25,29,32,1,4.533137254901961,8.49,9,7,5921.2300000000005,0.09090909090909091,0.0007172414724207996,36.2,39.0,91.0,2010-12-10
17810,2010-02-09 10:47:00,2010-01-25 10:26:00,2,54,343.21,117,304,15,319,171.605,58.5,0,0.006269592476489028,0.9529780564263323,0.0,0.0,0.0,0.0,50,50,1,3.9487037037037034,18.95,2,2,343.21,0.0,0.0,15.0,15.0,15.0,2010-12-10
17811,2010-11-30 10:56:00,2010-09-20 11:24:00,8,324,1757.98,1132,10,70,81,219.7475,141.5,0,0.09876543209876543,0.12345679012345678,1.0,1.0,1.0,1.25,253,254,1,2.5348765432098763,19.95,7,2,1756.73,0.125,0.0007110433565797108,9.428571428571429,4.0,45.0,2010-12-10
17812,2010-12-06 15:27:00,2010-06-27 13:34:00,4,85,405.48,242,4,162,166,101.37,60.5,0,0.024096385542168676,0.024096385542168676,0.0,0.0,0.0,0.0,79,79,1,2.4521176470588237,12.75,4,4,405.48,0.0,0.0,53.333333333333336,50.0,105.0,2010-12-10
17814,2010-11-29 14:21:00,2010-10-13 14:03:00,2,143,1609.37,1435,11,47,58,804.685,717.5,0,0.034482758620689655,0.1896551724137931,0.0,0.0,0.0,0.0,112,112,1,2.4854545454545454,10.95,2,2,1609.37,0.0,0.0,47.0,47.0,47.0,2010-12-10
17815,2010-11-11 14:39:00,2010-11-11 14:39:00,1,13,591.96,612,29,0,29,591.96,612.0,1,0.034482758620689655,1.0,0.0,0.0,0.0,0.0,13,13,1,1.169230769230769,1.65,1,1,591.96,0.0,0.0,29.0,29.0,29.0,2010-12-10
17816,2010-12-09 14:10:00,2009-12-15 15:27:00,3,38,75.76,66,1,358,360,25.253333333333334,22.0,0,0.008333333333333333,0.002777777777777778,0.0,0.0,0.0,0.0,35,35,1,1.2568421052631578,2.95,3,3,75.76,0.0,0.0,179.0,179.0,293.0,2010-12-10
17817,2010-11-26 14:09:00,2010-10-13 15:07:00,3,101,400.46999999999997,286,14,43,58,133.48999999999998,95.33333333333333,0,0.05172413793103448,0.2413793103448276,2.0,1.0,2.0,6.7,87,87,1,2.298019801980198,8.5,3,2,393.77,0.3333333333333333,0.016730341848328216,21.5,21.5,36.0,2010-12-10
17818,2009-12-02 11:34:00,2009-12-02 11:34:00,1,42,124.78,86,373,0,373,124.78,86.0,1,0.002680965147453083,1.0,0.0,0.0,0.0,0.0,42,42,1,1.9300000000000002,4.95,1,1,124.78,0.0,0.0,373.0,373.0,373.0,2010-12-10
17819,2010-12-03 14:26:00,2009-12-13 15:24:00,6,53,2907.65,818,7,354,362,484.60833333333335,136.33333333333334,0,0.016574585635359115,0.019337016574585635,0.0,0.0,0.0,0.0,45,47,1,3.297735849056604,12.75,6,5,2907.65,0.0,0.0,70.6,66.0,139.0,2010-12-10
17820,2010-11-30 17:43:00,2010-11-30 17:43:00,1,41,180.60999999999999,111,10,0,10,180.60999999999999,111.0,1,0.1,1.0,0.0,0.0,0.0,0.0,39,39,1,2.7778048780487805,14.95,1,1,180.60999999999999,0.0,0.0,10.0,10.0,10.0,2010-12-10
17821,2010-10-29 13:20:00,2010-10-29 13:20:00,1,6,334.62,162,42,0,42,334.62,162.0,1,0.023809523809523808,1.0,0.0,0.0,0.0,0.0,6,6,1,2.8183333333333334,4.95,1,1,334.62,0.0,0.0,42.0,42.0,42.0,2010-12-10
17822,2010-10-15 13:47:00,2010-05-28 12:15:00,5,168,2154.08,1372,56,140,196,430.816,274.4,0,0.025510204081632654,0.2857142857142857,0.0,0.0,0.0,0.0,151,152,1,2.7125595238095235,16.95,2,2,2154.08,0.0,0.0,35.0,0.0,140.0,2010-12-10
17823,2010-10-14 16:24:00,2010-10-14 16:14:00,2,100,449.25,252,57,0,57,224.625,126.0,0,0.03508771929824561,1.0,0.0,0.0,0.0,0.0,88,88,1,2.7114999999999996,16.95,1,1,449.25,0.0,0.0,0.0,0.0,0.0,2010-12-10
17825,2010-04-20 12:01:00,2009-12-14 12:09:00,4,27,701.96,516,234,126,361,175.49,129.0,0,0.0110803324099723,0.6481994459833795,0.0,0.0,0.0,0.0,24,24,1,2.367777777777778,5.95,2,2,701.96,0.0,0.0,42.0,0.0,126.0,2010-12-10
17826,2010-11-30 13:23:00,2010-11-30 13:23:00,1,33,133.34,84,10,0,10,133.34,84.0,1,0.1,1.0,0.0,0.0,0.0,0.0,33,33,1,2.3851515151515152,7.95,1,1,133.34,0.0,0.0,10.0,10.0,10.0,2010-12-10
17827,2010-03-28 12:20:00,2010-03-28 12:20:00,1,66,388.84,342,257,0,257,388.84,342.0,1,0.0038910505836575876,1.0,1.0,1.0,1.0,6.75,65,65,1,1.6328787878787878,6.75,1,1,382.09,1.0,0.01735932517230738,257.0,257.0,257.0,2010-12-10
17829,2010-10-26 13:46:00,2010-02-22 15:39:00,4,141,3867.5,2513,45,245,291,966.875,628.25,0,0.013745704467353952,0.15463917525773196,1.0,1.0,72.0,76.32000000000001,121,121,1,2.4411347517730495,12.75,4,3,3791.18,0.25,0.019733678086619265,81.66666666666667,52.0,178.0,2010-12-10
