frequency_orders,purchase_lines,monetary_total_spend,total_quantity,unique_products,unique_countries,avg_unit_price,max_unit_price,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,distinct_active_days,active_months,avg_gap_days,median_gap_days,max_gap_days,return_lines,return_invoices,returned_quantity,return_value,net_spend,return_invoice_ratio,return_value_ratio,churn_label
1,12,239.84,88,12,1,4.0975,10.95,206,0,206,239.84,88.0,1,0.0048543689320388,1.0,1,1,206.0,206.0,206.0,4.0,2.0,17.0,108.35,131.49,2.0,0.4517595063375583,0
3,118,2402.07,835,92,1,4.7986440677966105,16.95,35,107,142,800.69,278.3333333333333,0,0.0211267605633802,0.2464788732394366,3,3,53.5,53.5,63.0,18.0,4.0,24.0,128.85,2273.2200000000003,1.3333333333333333,0.0536412344352995,0
4,64,361.03,141,56,1,2.95515625,14.95,133,0,133,90.2575,35.25,0,0.0300751879699248,1.0,1,1,133.0,133.0,133.0,0.0,0.0,0.0,0.0,361.03,0.0,0.0,0
1,2,46.2,60,2,1,0.95,1.25,139,0,139,46.2,60.0,1,0.0071942446043165,1.0,1,1,139.0,139.0,139.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,1
4,320,2205.63,2064,211,1,1.37515625,12.75,16,221,238,551.4075,516.0,0,0.0168067226890756,0.0672268907563025,4,4,74.0,77.0,85.0,0.0,0.0,0.0,0.0,2205.63,0.0,0.0,0
2,40,255.59,182,38,1,2.7575,5.45,136,108,245,127.795,91.0,0,0.0081632653061224,0.5551020408163265,2,2,109.0,109.0,109.0,0.0,0.0,0.0,0.0,255.59,0.0,0.0,1
2,11,177.35,81,10,1,2.3318181818181816,2.95,94,103,197,88.675,40.5,0,0.0101522842639593,0.4771573604060913,2,2,103.0,103.0,103.0,0.0,0.0,0.0,0.0,177.35,0.0,0.0,0
3,188,862.23,495,161,1,2.481595744680851,8.5,24,180,205,287.41,165.0,0,0.0146341463414634,0.1170731707317073,3,3,90.5,90.5,125.0,0.0,0.0,0.0,0.0,862.23,0.0,0.0,0
1,2,140.16,96,2,1,1.46,1.65,146,0,146,140.16,96.0,1,0.0068493150684931,1.0,1,1,146.0,146.0,146.0,1.0,1.0,6.0,11.7,128.46,1.0,0.0834760273972602,0
9,157,3027.53,1461,126,1,3.990063694267515,39.95,7,168,175,336.39222222222224,162.33333333333334,0,0.0514285714285714,0.04,8,7,24.0,22.0,35.0,8.0,3.0,15.0,105.75,2921.78,0.3333333333333333,0.0349294639524629,0
3,38,595.7,723,36,1,2.6447368421052633,12.75,164,87,251,198.5666666666667,241.0,0,0.0119521912350597,0.6533864541832669,3,2,43.5,43.5,79.0,0.0,0.0,0.0,0.0,595.7,0.0,0.0,1
2,26,398.0,292,26,1,3.1846153846153844,29.95,17,37,54,199.0,146.0,0,0.037037037037037,0.3148148148148148,2,2,37.0,37.0,37.0,2.0,1.0,13.0,15.85,382.15,0.5,0.039824120603015,0
1,1,21.0,1,1,1,21.0,21.0,197,0,197,21.0,1.0,1,0.0050761421319796,1.0,1,1,197.0,197.0,197.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1
1,12,152.0,32,11,1,4.6499999999999995,12.75,66,0,66,152.0,32.0,1,0.0151515151515151,1.0,1,1,66.0,66.0,66.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0
2,10,283.95,107,9,1,3.37,8.5,85,17,103,141.975,53.5,0,0.0194174757281553,0.8252427184466019,2,2,18.0,18.0,18.0,0.0,0.0,0.0,0.0,283.95,0.0,0.0,0
1,17,401.94,734,17,1,2.6723529411764706,12.75,181,0,181,401.94,734.0,1,0.005524861878453,1.0,1,1,181.0,181.0,181.0,1.0,1.0,1.0,9.95,391.99,1.0,0.0247549385480419,0
1,31,718.51,375,31,1,4.252258064516129,29.95,76,0,76,718.51,375.0,1,0.0131578947368421,1.0,1,1,76.0,76.0,76.0,2.0,1.0,9.0,44.55,673.96,1.0,0.0620033124104048,1
1,1,56.73,1,1,1,56.73,56.73,197,0,197,56.73,1.0,1,0.0050761421319796,1.0,1,1,197.0,197.0,197.0,0.0,0.0,0.0,0.0,56.73,0.0,0.0,1
7,214,1422.65,1018,94,1,1.9177102803738315,12.75,13,238,251,203.23571428571427,145.42857142857142,0,0.0278884462151394,0.0517928286852589,7,7,39.666666666666664,42.0,56.0,6.0,2.0,8.0,42.2,1380.4499999999998,0.2857142857142857,0.029662952939936,0
5,141,792.65,315,121,1,3.1514893617021276,19.95,28,190,218,158.53,63.0,0,0.0229357798165137,0.128440366972477,5,4,47.5,46.5,76.0,1.0,1.0,6.0,15.3,777.35,0.2,0.0193023402510565,0
12,140,2370.51,1008,105,1,3.7787142857142855,19.95,17,221,239,197.5425,84.0,0,0.0502092050209205,0.0711297071129707,9,6,27.75,24.0,72.0,18.0,5.0,106.0,364.95,2005.56,0.4166666666666667,0.1539542123846767,0
1,1,7.49,1,1,1,7.49,7.49,56,0,56,7.49,1.0,1,0.0178571428571428,1.0,1,1,56.0,56.0,56.0,0.0,0.0,0.0,0.0,7.49,0.0,0.0,1
2,98,360.65,154,92,1,2.865612244897959,9.95,45,202,248,180.325,77.0,0,0.0080645161290322,0.1814516129032258,2,2,203.0,203.0,203.0,0.0,0.0,0.0,0.0,360.65,0.0,0.0,0
2,34,570.76,324,31,1,3.8752941176470586,16.95,45,132,178,285.38,162.0,0,0.0112359550561797,0.2528089887640449,2,2,133.0,133.0,133.0,1.0,1.0,4.0,27.0,543.76,0.5,0.0473053472562898,1
1,22,141.56,51,19,1,5.1486363636363635,12.75,115,0,115,141.56,51.0,1,0.008695652173913,1.0,1,1,115.0,115.0,115.0,0.0,0.0,0.0,0.0,141.56,0.0,0.0,0
1,6,405.0,60,6,1,6.75,6.75,152,0,152,405.0,60.0,1,0.006578947368421,1.0,1,1,152.0,152.0,152.0,4.0,1.0,32.0,174.4,230.6,1.0,0.4306172839506173,1
1,16,176.07999999999998,156,16,1,2.82625,7.95,157,0,157,176.07999999999998,156.0,1,0.0063694267515923,1.0,1,1,157.0,157.0,157.0,0.0,0.0,0.0,0.0,176.07999999999998,0.0,0.0,1
1,29,704.5500000000001,376,29,1,2.7779310344827586,10.75,188,0,188,704.5500000000001,376.0,1,0.0053191489361702,1.0,1,1,188.0,188.0,188.0,3.0,1.0,3.0,14.35,690.2,1.0,0.0203676105315449,0
3,44,705.47,461,40,1,3.851590909090909,12.75,28,32,61,235.15666666666667,153.66666666666666,0,0.0491803278688524,0.4590163934426229,3,2,16.5,16.5,17.0,1.0,1.0,3.0,14.85,690.62,0.3333333333333333,0.0210497965895077,0
1,6,82.6,48,6,1,2.733333333333333,7.95,251,0,251,82.6,48.0,1,0.0039840637450199,1.0,1,1,251.0,251.0,251.0,0.0,0.0,0.0,0.0,82.6,0.0,0.0,1
2,243,1469.23,831,194,1,2.33320987654321,12.75,42,122,164,734.615,415.5,0,0.0121951219512195,0.2560975609756097,2,2,122.0,122.0,122.0,9.0,2.0,11.0,53.15,1416.08,1.0,0.0361754116101631,0
1,7,80.4,41,7,1,3.064285714285714,8.5,152,0,152,80.4,41.0,1,0.006578947368421,1.0,1,1,152.0,152.0,152.0,0.0,0.0,0.0,0.0,80.4,0.0,0.0,0
2,28,59.55,50,28,1,1.3160714285714286,2.95,173,65,239,29.775,25.0,0,0.00836820083682,0.7238493723849372,2,2,66.0,66.0,66.0,0.0,0.0,0.0,0.0,59.55,0.0,0.0,0
7,121,7388.63,3709,75,1,2.9599173553719007,39.95,52,187,239,1055.5185714285717,529.8571428571429,0,0.0292887029288702,0.2175732217573222,6,5,37.4,42.0,63.0,2.0,2.0,110.0,120.5,7268.13,0.2857142857142857,0.0163088420992795,0
2,15,318.34000000000003,40,15,1,8.065999999999999,12.75,163,7,171,159.17000000000002,20.0,0,0.0116959064327485,0.953216374269006,2,2,8.0,8.0,8.0,0.0,0.0,0.0,0.0,318.34000000000003,0.0,0.0,1
2,42,288.05,126,40,1,3.6559523809523817,24.95,212,34,246,144.025,63.0,0,0.008130081300813,0.8617886178861789,2,2,34.0,34.0,34.0,0.0,0.0,0.0,0.0,288.05,0.0,0.0,0
5,69,1596.43,602,53,1,4.139420289855073,12.75,51,200,251,319.286,120.4,0,0.0199203187250996,0.2031872509960159,5,5,50.0,56.0,68.0,0.0,0.0,0.0,0.0,1596.43,0.0,0.0,0
2,59,1067.66,952,57,1,2.99,10.95,5,71,77,533.83,476.0,0,0.0259740259740259,0.0649350649350649,2,2,72.0,72.0,72.0,2.0,1.0,4.0,39.8,1027.86,0.5,0.0372777850626603,0
2,53,1061.69,924,53,1,2.1320754716981134,9.95,55,194,249,530.845,462.0,0,0.0080321285140562,0.2208835341365461,2,2,194.0,194.0,194.0,0.0,0.0,0.0,0.0,1061.69,0.0,0.0,1
10,374,4210.95,1549,161,1,3.614385026737968,21.95,9,113,122,421.095,154.9,0,0.081967213114754,0.0737704918032786,10,5,12.555555555555555,13.0,18.0,0.0,0.0,0.0,0.0,4210.95,0.0,0.0,0
3,39,684.54,1386,29,1,1.5061538461538462,12.75,45,207,253,228.18,462.0,0,0.0118577075098814,0.1778656126482213,3,3,104.0,104.0,160.0,1.0,1.0,48.0,10.08,674.4599999999999,0.3333333333333333,0.0147252169339994,1
1,17,301.73,251,17,1,2.354117647058823,9.95,20,0,20,301.73,251.0,1,0.05,1.0,1,1,20.0,20.0,20.0,1.0,1.0,1.0,2.95,298.78000000000003,1.0,0.0097769529049149,0
1,21,316.48,192,21,1,3.040952380952381,9.95,43,0,43,316.48,192.0,1,0.0232558139534883,1.0,1,1,43.0,43.0,43.0,2.0,1.0,2.0,4.7,311.78000000000003,1.0,0.0148508594539939,1
7,107,8421.47,4661,80,1,2.5198130841121498,8.95,125,88,213,1203.0671428571427,665.8571428571429,0,0.0328638497652582,0.5868544600938967,7,4,14.666666666666666,14.5,19.0,0.0,0.0,0.0,0.0,8421.47,0.0,0.0,1
1,1,305.28000000000003,288,1,1,1.06,1.06,58,0,58,305.28000000000003,288.0,1,0.0172413793103448,1.0,1,1,58.0,58.0,58.0,0.0,0.0,0.0,0.0,305.28000000000003,0.0,0.0,1
1,46,690.48,322,46,1,2.996086956521739,7.95,177,0,177,690.48,322.0,1,0.0056497175141242,1.0,1,1,177.0,177.0,177.0,5.0,1.0,7.0,33.800000000000004,656.6800000000001,1.0,0.0489514540609431,1
1,12,298.3,66,12,1,5.295833333333333,9.95,192,0,192,298.3,66.0,1,0.0052083333333333,1.0,1,1,192.0,192.0,192.0,0.0,0.0,0.0,0.0,298.3,0.0,0.0,1
2,53,582.61,369,48,1,1.8016981132075471,3.75,194,51,245,291.305,184.5,0,0.0081632653061224,0.7918367346938775,2,2,51.0,51.0,51.0,0.0,0.0,0.0,0.0,582.61,0.0,0.0,1
2,82,1472.88,877,78,1,3.1406097560975605,12.75,126,119,246,736.44,438.5,0,0.008130081300813,0.5121951219512195,2,2,120.0,120.0,120.0,3.0,2.0,6.0,51.3,1421.5800000000002,1.0,0.034829721362229,0
2,41,184.34,61,40,1,3.605365853658536,15.95,9,224,233,92.17,30.5,0,0.0085836909871244,0.03862660944206,2,2,224.0,224.0,224.0,0.0,0.0,0.0,0.0,184.34,0.0,0.0,1
14,239,16620.98,8580,151,1,3.1507112970711297,84.58,16,228,245,1187.212857142857,612.8571428571429,0,0.0571428571428571,0.0653061224489796,11,7,22.9,18.5,50.0,25.0,7.0,86.0,225.65999999999997,16395.32,0.5,0.0135768167701302,0
6,62,1160.07,593,53,1,3.4798387096774195,16.95,108,138,247,193.345,98.83333333333331,0,0.0242914979757085,0.437246963562753,6,3,27.8,17.0,91.0,1.0,1.0,2.0,13.5,1146.57,0.1666666666666666,0.0116372287879179,0
3,196,815.69,323,158,1,2.759642857142857,12.75,111,92,203,271.8966666666667,107.66666666666669,0,0.0147783251231527,0.5467980295566502,3,3,46.0,46.0,57.0,0.0,0.0,0.0,0.0,815.69,0.0,0.0,1
1,12,274.95,554,12,1,1.5508333333333333,8.5,79,0,79,274.95,554.0,1,0.0126582278481012,1.0,1,1,79.0,79.0,79.0,0.0,0.0,0.0,0.0,274.95,0.0,0.0,0
10,383,4287.58,2119,327,1,3.3058224543080943,18.95,7,208,215,428.758,211.9,0,0.0465116279069767,0.0325581395348837,10,7,23.11111111111111,23.0,47.0,2.0,2.0,2.0,29.7,4257.88,0.2,0.0069269844527682,1
1,10,174.2,84,10,1,5.09,12.75,138,0,138,174.2,84.0,1,0.0072463768115942,1.0,1,1,138.0,138.0,138.0,4.0,1.0,9.0,78.35,95.85,1.0,0.4497703788748565,0
3,92,1995.65,1239,73,1,2.1833695652173915,9.95,44,112,156,665.2166666666667,413.0,0,0.0192307692307692,0.282051282051282,3,3,56.0,56.0,61.0,12.0,3.0,20.0,58.3,1937.35,1.0,0.0292135394483,1
2,27,565.9,236,27,1,3.184814814814815,8.5,189,0,189,282.95,118.0,0,0.0105820105820105,1.0,1,1,189.0,189.0,189.0,1.0,1.0,4.0,11.8,554.1,0.5,0.0208517405902102,1
1,1,4.25,1,1,1,4.25,4.25,77,0,77,4.25,1.0,1,0.0129870129870129,1.0,1,1,77.0,77.0,77.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0
1,25,287.19,239,25,1,2.1475999999999997,5.95,125,0,125,287.19,239.0,1,0.008,1.0,1,1,125.0,125.0,125.0,0.0,0.0,0.0,0.0,287.19,0.0,0.0,0
5,196,1351.8,1560,165,1,2.64015306122449,16.95,22,112,135,270.36,312.0,0,0.037037037037037,0.1629629629629629,5,4,28.25,32.0,42.0,0.0,0.0,0.0,0.0,1351.8,0.0,0.0,0
2,49,895.64,632,43,1,2.802857142857143,12.75,15,68,83,447.82,316.0,0,0.0240963855421686,0.180722891566265,2,2,68.0,68.0,68.0,0.0,0.0,0.0,0.0,895.64,0.0,0.0,0
1,28,393.96,349,28,1,2.3467857142857143,10.95,167,0,167,393.96,349.0,1,0.0059880239520958,1.0,1,1,167.0,167.0,167.0,0.0,0.0,0.0,0.0,393.96,0.0,0.0,0
3,57,1141.06,603,48,1,3.307719298245614,10.95,41,156,197,380.3533333333333,201.0,0,0.015228426395939,0.2081218274111675,3,3,78.0,78.0,112.0,6.0,2.0,54.0,94.5,1046.56,0.6666666666666666,0.0828177308818116,0
1,16,325.44,106,16,1,4.326875,9.95,1,0,1,325.44,106.0,1,1.0,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,325.44,0.0,0.0,0
2,20,995.56,716,15,1,2.0425,9.95,77,103,181,497.78,358.0,0,0.011049723756906,0.425414364640884,2,2,104.0,104.0,104.0,0.0,0.0,0.0,0.0,995.56,0.0,0.0,0
3,90,7115.56,4510,87,1,3.2128888888888887,19.95,40,39,80,2371.8533333333335,1503.3333333333333,0,0.0375,0.5,3,3,20.0,20.0,24.0,3.0,2.0,108.0,313.08,6802.4800000000005,0.6666666666666666,0.043999347907965,0
7,123,2195.36,1386,80,1,2.500243902439024,10.95,42,193,236,313.6228571428572,198.0,0,0.0296610169491525,0.1779661016949152,6,5,38.8,34.0,87.0,11.0,2.0,64.0,131.8,2063.56,0.2857142857142857,0.0600357116828219,0
2,39,756.74,443,38,1,1.9505128205128204,4.25,161,21,183,378.37,221.5,0,0.0109289617486338,0.8797814207650273,2,2,22.0,22.0,22.0,2.0,1.0,24.0,20.4,736.34,0.5,0.0269577397785236,0
1,14,589.52,510,14,1,2.902142857142857,9.95,127,0,127,589.52,510.0,1,0.0078740157480314,1.0,1,1,127.0,127.0,127.0,0.0,0.0,0.0,0.0,589.52,0.0,0.0,1
3,209,1117.98,474,178,1,3.418277511961722,12.75,15,49,64,372.66,158.0,0,0.046875,0.234375,3,2,24.5,24.5,28.0,0.0,0.0,0.0,0.0,1117.98,0.0,0.0,0
1,25,459.26,370,25,1,2.7332,9.95,69,0,69,459.26,370.0,1,0.0144927536231884,1.0,1,1,69.0,69.0,69.0,1.0,1.0,12.0,15.0,444.26,1.0,0.032661237643165,0
2,3,495.0,300,3,1,1.6499999999999997,1.65,43,175,219,247.5,150.0,0,0.0091324200913242,0.1963470319634703,2,2,176.0,176.0,176.0,2.0,2.0,4.0,7.199999999999999,487.8,1.0,0.0145454545454545,0
1,18,389.2600000000001,266,18,1,1.9966666666666664,4.95,147,0,147,389.2600000000001,266.0,1,0.0068027210884353,1.0,1,1,147.0,147.0,147.0,0.0,0.0,0.0,0.0,389.2600000000001,0.0,0.0,1
4,67,768.25,759,62,1,1.5110447761194028,4.25,69,133,203,192.0625,189.75,0,0.0197044334975369,0.3399014778325123,4,4,44.666666666666664,42.0,57.0,0.0,0.0,0.0,0.0,768.25,0.0,0.0,1
7,92,1944.4,752,72,1,4.46945652173913,12.75,40,204,245,277.7714285714286,107.42857142857144,0,0.0285714285714285,0.1632653061224489,6,5,41.0,37.0,68.0,1.0,1.0,2.0,5.1,1939.3,0.1428571428571428,0.0026229170952478,0
5,108,1685.25,796,95,1,4.201481481481482,39.95,44,165,209,337.05,159.2,0,0.0239234449760765,0.2105263157894736,5,5,41.25,39.0,63.0,3.0,2.0,8.0,31.4,1653.85,0.4,0.0186322504079513,0
1,8,525.24,1854,8,1,0.56875,2.1,90,0,90,525.24,1854.0,1,0.0111111111111111,1.0,1,1,90.0,90.0,90.0,0.0,0.0,0.0,0.0,525.24,0.0,0.0,0
4,11,251.4,216,7,1,1.65,2.95,36,211,247,62.85,54.0,0,0.0161943319838056,0.145748987854251,4,4,70.33333333333333,88.0,90.0,1.0,1.0,1.0,4.25,247.15,0.25,0.0169053301511535,0
1,6,307.1,38,6,1,9.658333333333331,12.75,199,0,199,307.1,38.0,1,0.0050251256281407,1.0,1,1,199.0,199.0,199.0,0.0,0.0,0.0,0.0,307.1,0.0,0.0,1
1,44,266.05,136,41,1,3.0320454545454543,15.95,204,0,204,266.05,136.0,1,0.0049019607843137,1.0,1,1,204.0,204.0,204.0,0.0,0.0,0.0,0.0,266.05,0.0,0.0,1
1,1,58.5,30,1,1,1.95,1.95,118,0,118,58.5,30.0,1,0.0084745762711864,1.0,1,1,118.0,118.0,118.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,1
1,1,63.24,1,1,1,63.24,63.24,197,0,197,63.24,1.0,1,0.0050761421319796,1.0,1,1,197.0,197.0,197.0,0.0,0.0,0.0,0.0,63.24,0.0,0.0,1
59,1628,136679.72,78748,785,1,3.6985442260442256,179.45,3,250,253,2316.6054237288135,1334.7118644067796,0,0.233201581027668,0.0118577075098814,47,9,5.434782608695652,4.0,17.0,39.0,21.0,1071.0,2075.1000000000004,134604.62,0.3559322033898305,0.0151822084505294,0
1,72,420.22,163,71,1,3.2468055555555555,12.75,3,0,3,420.22,163.0,1,0.3333333333333333,1.0,1,1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,420.22,0.0,0.0,1
1,8,110.05,35,8,1,5.5375,12.75,252,0,252,110.05,35.0,1,0.0039682539682539,1.0,1,1,252.0,252.0,252.0,0.0,0.0,0.0,0.0,110.05,0.0,0.0,1
2,32,2428.08,528,28,1,5.1396875,12.75,9,235,245,1214.04,264.0,0,0.0081632653061224,0.036734693877551,2,2,236.0,236.0,236.0,1.0,1.0,1.0,1.25,2426.83,0.5,0.0005148100556818,1
7,41,1930.55,1233,35,1,3.2687804878048783,12.75,5,204,209,275.79285714285714,176.14285714285714,0,0.0334928229665071,0.0239234449760765,5,5,51.0,49.0,70.0,2.0,2.0,12.0,136.2,1794.35,0.2857142857142857,0.0705498433089016,0
1,9,126.03,63,9,1,3.665555555555556,8.95,61,0,61,126.03,63.0,1,0.0163934426229508,1.0,1,1,61.0,61.0,61.0,0.0,0.0,0.0,0.0,126.03,0.0,0.0,1
3,68,3269.11,1236,60,1,3.8464705882352943,14.95,77,112,190,1089.7033333333334,412.0,0,0.0157894736842105,0.4052631578947368,3,3,56.5,56.5,59.0,9.0,3.0,70.0,369.1,2900.01,1.0,0.1129053473269483,1
1,3,49.8,28,3,1,2.216666666666667,3.75,20,0,20,49.8,28.0,1,0.05,1.0,1,1,20.0,20.0,20.0,1.0,1.0,4.0,5.0,44.8,1.0,0.1004016064257028,0
3,38,713.25,157,36,1,7.075,19.95,68,63,132,237.75,52.333333333333336,0,0.0227272727272727,0.5151515151515151,3,3,32.0,32.0,39.0,0.0,0.0,0.0,0.0,713.25,0.0,0.0,0
1,42,399.29,216,42,1,2.498095238095238,7.95,52,0,52,399.29,216.0,1,0.0192307692307692,1.0,1,1,52.0,52.0,52.0,0.0,0.0,0.0,0.0,399.29,0.0,0.0,1
1,6,88.7,69,6,1,1.8116666666666663,4.25,91,0,91,88.7,69.0,1,0.0109890109890109,1.0,1,1,91.0,91.0,91.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0
3,62,1127.38,514,56,1,2.8827419354838706,8.5,84,162,247,375.79333333333335,171.33333333333334,0,0.0121457489878542,0.340080971659919,3,3,81.5,81.5,84.0,5.0,3.0,23.0,96.25,1031.13,1.0,0.0853749401266653,0
4,86,1233.06,1036,65,1,2.235232558139535,12.75,17,140,157,308.265,259.0,0,0.0254777070063694,0.10828025477707,4,3,46.666666666666664,45.0,78.0,0.0,0.0,0.0,0.0,1233.06,0.0,0.0,1
1,6,120.0,300,6,1,0.4000000000000001,0.4,152,0,152,120.0,300.0,1,0.006578947368421,1.0,1,1,152.0,152.0,152.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0
2,47,765.1,481,40,1,1.95,12.75,7,120,127,382.55,240.5,0,0.0157480314960629,0.0551181102362204,2,2,120.0,120.0,120.0,0.0,0.0,0.0,0.0,765.1,0.0,0.0,0
4,61,1393.56,908,50,1,3.2481967213114755,9.95,9,108,118,348.39,227.0,0,0.0338983050847457,0.0762711864406779,3,3,54.5,54.5,71.0,0.0,0.0,0.0,0.0,1393.56,0.0,0.0,1
2,47,1439.61,329,37,1,4.599787234042553,10.95,149,52,202,719.8050000000001,164.5,0,0.0099009900990099,0.7376237623762376,2,2,53.0,53.0,53.0,0.0,0.0,0.0,0.0,1439.61,0.0,0.0,1
1,15,422.75,235,15,1,2.5966666666666667,4.95,112,0,112,422.75,235.0,1,0.0089285714285714,1.0,1,1,112.0,112.0,112.0,1.0,1.0,2.0,9.9,412.85,1.0,0.023418095801301,0
1,13,115.3,63,13,1,6.810769230769231,29.95,238,0,238,115.3,63.0,1,0.0042016806722689,1.0,1,1,238.0,238.0,238.0,0.0,0.0,0.0,0.0,115.3,0.0,0.0,1
3,132,842.8199999999999,748,118,1,2.7134848484848484,12.75,38,143,182,280.94,249.33333333333337,0,0.0164835164835164,0.2087912087912088,3,3,72.0,72.0,118.0,1.0,1.0,24.0,15.6,827.2199999999999,0.3333333333333333,0.0185092902399088,1
9,270,1691.65,1075,186,1,2.1623703703703705,12.75,19,232,251,187.9611111111111,119.44444444444444,0,0.0358565737051792,0.0756972111553784,8,7,33.142857142857146,28.0,70.0,4.0,2.0,7.0,49.74999999999999,1641.9,0.2222222222222222,0.0294091567404604,0
10,888,18177.83,13993,423,1,2.100990990990991,12.75,23,222,246,1817.783,1399.3,0,0.040650406504065,0.0934959349593495,10,7,24.77777777777778,23.0,49.0,30.0,5.0,167.0,474.59,17703.24,0.5,0.0261081768285873,0
5,269,2375.31,1318,184,1,1.951895910780669,8.5,3,238,241,475.062,263.6,0,0.0207468879668049,0.0124481327800829,4,4,79.33333333333333,83.0,127.0,10.0,4.0,20.0,90.18,2285.13,0.8,0.0379655708097048,0
13,143,6520.05,4057,81,1,2.8948251748251748,12.75,3,249,252,501.5423076923077,312.0769230769231,0,0.0515873015873015,0.0119047619047619,11,7,24.9,21.0,50.0,3.0,2.0,16.0,175.2,6344.85,0.1538461538461538,0.0268709595785308,0
1,20,253.88,167,20,1,3.443,10.95,133,0,133,253.88,167.0,1,0.0075187969924812,1.0,1,1,133.0,133.0,133.0,0.0,0.0,0.0,0.0,253.88,0.0,0.0,1
2,23,343.71,265,22,1,1.6895652173913045,4.95,1,76,77,171.855,132.5,0,0.0259740259740259,0.0129870129870129,2,2,76.0,76.0,76.0,0.0,0.0,0.0,0.0,343.71,0.0,0.0,0
1,17,327.38,362,17,1,2.2652941176470587,12.75,245,0,245,327.38,362.0,1,0.0040816326530612,1.0,1,1,245.0,245.0,245.0,0.0,0.0,0.0,0.0,327.38,0.0,0.0,1
3,49,474.64,116,45,1,6.1544897959183675,125.0,16,9,26,158.21333333333334,38.666666666666664,0,0.1153846153846153,0.6153846153846154,2,1,10.0,10.0,10.0,0.0,0.0,0.0,0.0,474.64,0.0,0.0,1
1,35,151.17,63,35,1,2.86,8.5,31,0,31,151.17,63.0,1,0.032258064516129,1.0,1,1,31.0,31.0,31.0,0.0,0.0,0.0,0.0,151.17,0.0,0.0,1
3,71,1887.0,1175,59,1,3.3970422535211267,12.75,15,145,161,629.0,391.6666666666667,0,0.0186335403726708,0.093167701863354,2,2,146.0,146.0,146.0,0.0,0.0,0.0,0.0,1887.0,0.0,0.0,0
1,7,94.8,58,7,1,2.0,3.75,13,0,13,94.8,58.0,1,0.0769230769230769,1.0,1,1,13.0,13.0,13.0,0.0,0.0,0.0,0.0,94.8,0.0,0.0,1
2,32,468.88,214,30,1,2.9771875,7.95,136,47,183,234.44,107.0,0,0.0109289617486338,0.7431693989071039,2,2,47.0,47.0,47.0,0.0,0.0,0.0,0.0,468.88,0.0,0.0,1
8,187,4536.64,1969,109,1,3.2058823529411766,19.95,91,150,241,567.08,246.125,0,0.0331950207468879,0.3775933609958506,5,5,37.5,37.0,48.0,9.0,5.0,60.0,295.47999999999996,4241.160000000001,0.625,0.0651319037878253,1
4,35,530.17,427,20,1,1.6174285714285714,4.95,47,116,163,132.5425,106.75,0,0.0245398773006134,0.2883435582822086,4,3,38.666666666666664,38.0,76.0,2.0,1.0,2.0,9.2,520.9699999999999,0.25,0.0173529245336401,0
3,119,332.02,159,105,1,2.3203361344537816,10.95,136,36,173,110.67333333333332,53.0,0,0.0173410404624277,0.7861271676300579,3,2,18.5,18.5,26.0,0.0,0.0,0.0,0.0,332.02,0.0,0.0,0
1,13,204.4,128,13,1,1.6192307692307693,1.95,96,0,96,204.4,128.0,1,0.0104166666666666,1.0,1,1,96.0,96.0,96.0,0.0,0.0,0.0,0.0,204.4,0.0,0.0,0
2,32,632.12,224,26,1,4.4715625,12.75,57,51,108,316.06,112.0,0,0.0185185185185185,0.5277777777777778,2,2,51.0,51.0,51.0,0.0,0.0,0.0,0.0,632.12,0.0,0.0,0
4,181,1286.51,827,177,1,2.606574585635359,19.95,91,160,251,321.6275,206.75,0,0.0159362549800796,0.3625498007968127,4,3,53.333333333333336,69.0,88.0,5.0,3.0,17.0,88.55,1197.96,0.75,0.0688296243324964,0
1,57,159.21,111,57,1,1.896315789473684,8.5,173,0,173,159.21,111.0,1,0.0057803468208092,1.0,1,1,173.0,173.0,173.0,0.0,0.0,0.0,0.0,159.21,0.0,0.0,1
2,39,170.1,189,34,1,2.12025641025641,4.65,156,0,156,85.05,94.5,0,0.0128205128205128,1.0,1,1,156.0,156.0,156.0,0.0,0.0,0.0,0.0,170.1,0.0,0.0,1
1,1,20.4,24,1,1,0.85,0.85,250,0,250,20.4,24.0,1,0.004,1.0,1,1,250.0,250.0,250.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,1
1,13,178.98000000000002,94,13,1,3.483846153846154,8.95,245,0,245,178.98000000000002,94.0,1,0.0040816326530612,1.0,1,1,245.0,245.0,245.0,0.0,0.0,0.0,0.0,178.98000000000002,0.0,0.0,1
1,28,600.05,463,28,1,1.907142857142857,8.5,82,0,82,600.05,463.0,1,0.0121951219512195,1.0,1,1,82.0,82.0,82.0,0.0,0.0,0.0,0.0,600.05,0.0,0.0,0
